Action ID,Deal Type,Announce Date,Target Ticker,Acquirer Ticker,Deal Status,Deal Attributes,Deal Description,Currency of Deal,Payment Type,Completion/Termination Date,Percent Owned,Percent Sought,Has Contingency Payment,Target Industry Sector,Acquirer Industry Sector,Adviser Fees Disclosed,Nature of Bid,Target Country/Region,Acquirer Country/Region,Target Security Description,Acquirer Security Description,Target Security Type,Acquirer Security Type,Financials Fiscal Year (as-at),Target Total Assets,Target Revenue,Acquirer Total Assets,Acquirer Revenue,Announced Total Value (mil.),Financial Variables Present (of 4),Target Limb Driver,Regime No.,Regime Start,Regime End,Intermediate Combined (R'm),Intermediate Target (R'm),Large Combined (R'm),Large Target (R'm),CPI Index (Dec 2024=100),CPI YoY %,Nominal GDP (R million),"Real GDP (R million, 2015 prices)","GDP Deflator (Index, 2015=100)",GDP Deflator YoY %,Market Capitalisation (R million),"Combined Limb Value (best of 4 routes, R'm)","Target Limb Value (max of assets/turnover, R'm)",Classification,Data Completeness,Year
12054903,M&A,2003/8/6,NAI SJ,HCI SJ,Completed,Company Takeover,Hosken Consolidated Investments Ltd acquired New Africa Investments Ltd. The transaction was completed on 8/6/2003. Financial terms of the transaction are undisclosed.,ZAR,Undisclosed,2003/8/6,0.000000,100.000000,No,Financials,Consumer Discretionary,N,Friendly,South Africa,South Africa,NAI,HCI,Common Stock,Common Stock,2002,1683.625,0,3281.6689453125,390.2659912109375,,4,Assets only,2,2001-02-01,2009-03-31,200,30,3500,100,33.675,5.96666666666667,1490399.0,3099254.3,48.0889548172927,6.39575753417796,1787194.0,4965.2939453125,1683.625,Large,Full (4/4),2003
12154778,M&A,2003/8/21,FSDI LN,RNG SJ,Completed,Majority Purchase,Randgold & Exploration Co Ltd acquired Free State Development & Investment Corp Ltd for ZAR 46.14M. The transaction was announced on 8/21/2003 and completed on 11/25/2003.,ZAR,Stock,2003/11/25,0.000000,55.099998,No,Materials,Materials,N,Friendly,South Africa,South Africa,FSDI,RNG,Common Stock,Common Stock,2002,57.749000549316406,,688.9199829101562,404.0639953613281,46.14,3,Assets only,2,2001-02-01,2009-03-31,200,30,3500,100,33.675,5.96666666666667,1490399.0,3099254.3,48.0889548172927,6.39575753417796,1787194.0,746.6689834594727,57.749000549316406,Intermediate,Partial (3/4),2003
122105447,INV,2016/3/8,REB SJ,AWA SJ,Completed,Minority Purchase,Arrowhead Properties Ltd/Old acquired a minority stake in Rebosis Property Fund Ltd. The transaction was announced on 3/8/2016 and completed on 3/4/2016. Financial terms of the transaction are undisclosed.,ZAR,Cash and Stock,2016/3/4,0.000000,9.757885,No,Real Estate,Real Estate,N,Friendly,South Africa,South Africa,REB,AWA,REIT,REIT,2015,15242.551,1051.529,9906.502916,1256.369389,,4,Both,3,2009-04-01,2017-09-30,560,80,6600,190,67.8333333333333,6.325,4759554.5,4450171.0,106.952171051405,6.95217105140453,13580619.0,25149.053915999997,15242.551,Large,Full (4/4),2016
12301775,M&A,2003/9/4,CHE SJ,AFE SJ,Completed,"Company Takeover, Additional Stake Purchase, Tender Offer",AECI Ltd acquired Chemical Services Ltd for ZAR 530.78M. The transaction was announced on 9/4/2003 and completed on 12/17/2003.,ZAR,Cash and Stock,2003/12/17,74.000000,26.000000,No,Materials,Materials,N,Friendly,South Africa,South Africa,CHE,AFE,Common Stock,Common Stock,2002,1699.800048828125,3036.5,5854,7818,530.79,4,Both,2,2001-02-01,2009-03-31,200,30,3500,100,33.675,5.96666666666667,1490399.0,3099254.3,48.0889548172927,6.39575753417796,1787194.0,10854.5,3036.5,Large,Full (4/4),2003
123861594,INV,2016/4/11,LSAK US,1411Z US,Pending,"Private Placement, Cross Border, Minority Purchase",International Finance Corp announced the acquisition of a minority stake in Lesaka Technologies Inc. The transaction was announced on 4/11/2016 and is expected to be completed by 4/30/2016.,USD,Cash,2016/4/30,0.000000,18.000000,No,Financials,Government,N,Friendly,South Africa,United States,LSAK,1411Z,Common Stock,Private Comp,2015,1316.956,625.979,87548,2707,1583.44,4,Both,3,2009-04-01,2017-09-30,560,80,6600,190,67.8333333333333,6.325,4759554.5,4450171.0,106.952171051405,6.95217105140453,13580619.0,88864.956,1316.956,Large,Full (4/4),2016
12645258,INV,2003/10/16,CSH SJ,RLO SJ,Completed,"Cross Border, Minority Purchase",Getronics BV sold a minority stake in CS Computer Services Holdings Ltd to Reunert Ltd. The transaction was completed on 10/16/2003.,ZAR,Cash,2003/10/16,0.000000,16.290001,No,Technology,Industrials,N,Friendly,South Africa,South Africa,CSH,RLO,Common Stock,Common Stock,2002,300.18499755859375,403.1610107421875,3304.699951171875,5062.89990234375,22.00,4,Both,2,2001-02-01,2009-03-31,200,30,3500,100,33.675,5.96666666666667,1490399.0,3099254.3,48.0889548172927,6.39575753417796,1787194.0,5466.0609130859375,403.1610107421875,Large,Full (4/4),2003
12645614,INV,2003/10/16,CSH SJ,RLO SJ,Completed,Minority Purchase,Sanlam Ltd sold a minority stake in CS Computer Services Holdings Ltd to Reunert Ltd. The transaction was completed on 10/16/2003.,ZAR,Cash,2003/10/16,0.000000,15.360000,No,Technology,Industrials,N,Friendly,South Africa,South Africa,CSH,RLO,Common Stock,Common Stock,2002,300.18499755859375,403.1610107421875,3304.699951171875,5062.89990234375,20.74,4,Both,2,2001-02-01,2009-03-31,200,30,3500,100,33.675,5.96666666666667,1490399.0,3099254.3,48.0889548172927,6.39575753417796,1787194.0,5466.0609130859375,403.1610107421875,Large,Full (4/4),2003
12709487,INV,2003/10/24,EXX SJ,AAL LN,Completed,"Cross Border, Minority Purchase, Additional Stake Purchase",Anglo American PLC acquired a minority stake in Exxaro Resources Ltd. The transaction was completed on 10/24/2003. Financial terms of the transaction are undisclosed.,ZAR,Undisclosed,2003/10/24,20.100000,4.200000,No,Materials,Materials,N,Friendly,South Africa,United Kingdom,EXX,AAL,Common Stock,Common Stock,2002,10208,7182,33581,15145,,4,Both,2,2001-02-01,2009-03-31,200,30,3500,100,33.675,5.96666666666667,1490399.0,3099254.3,48.0889548172927,6.39575753417796,1787194.0,43789.0,10208.0,Large,Full (4/4),2003
127657244,INV,2016/6/23,TOR SJ,SCP SJ,Completed,"Mandatory Offer, Cross Border, Additional Stake Purchase, Tender Offer",Stellar Capital Partners Ltd acquired Torre Industries Ltd for ZAR 200.74M. The transaction was announced on 6/23/2016 and completed on 10/14/2016.,ZAR,Stock,2016/10/14,35.430000,19.950001,No,Industrials,Financials,N,Friendly,South Africa,United Kingdom,TOR,SCP,Common Stock,Common Stock,2015,1972,1332,2473.277,0,200.74,4,Both,3,2009-04-01,2017-09-30,560,80,6600,190,67.8333333333333,6.325,4759554.5,4450171.0,106.952171051405,6.95217105140453,13580619.0,4445.277,1972.0,Intermediate,Full (4/4),2016
12774983,M&A,2003/10/31,EXX SJ,AAL LN,Completed,"Cross Border, Majority Purchase, Additional Stake Purchase, Tender Offer",Anglo American PLC acquired Exxaro Resources Ltd for ZAR 5848.29M. The transaction was announced on 10/31/2003 and completed on 12/5/2003.,ZAR,Cash,2003/12/5,35.000000,31.620001,No,Materials,Materials,N,Friendly,South Africa,United Kingdom,EXX,AAL,Common Stock,Common Stock,2002,10208,7182,33581,15145,5848.30,4,Both,2,2001-02-01,2009-03-31,200,30,3500,100,33.675,5.96666666666667,1490399.0,3099254.3,48.0889548172927,6.39575753417796,1787194.0,43789.0,10208.0,Large,Full (4/4),2003
12838282,M&A,2003/11/5,MCC SJ,BVT SJ,Completed,Company Takeover,Bidvest Group Ltd/The acquired McCarthy Pty Ltd for ZAR 715.52M. The transaction was announced on 11/5/2003 and completed on 4/13/2004.,ZAR,Cash,2004/4/13,2.230000,97.769997,No,Consumer Discretionary,Consumer Staples,N,Friendly,South Africa,South Africa,MCC,BVT,Common Stock,Common Stock,2002,2446.323975,8774.068359,15117.099609375,41950.390625,715.52,4,Both,2,2001-02-01,2009-03-31,200,30,3500,100,33.675,5.96666666666667,1490399.0,3099254.3,48.0889548172927,6.39575753417796,1787194.0,50724.458984,8774.068359,Large,Full (4/4),2003
12890463,M&A,2003/11/13,AVG SJ,HAR SJ,Completed,"Majority Purchase, Additional Stake Purchase",African Rainbow Minerals Ltd sold Avgold Ltd to Harmony Gold Mining Co Ltd for ZAR 3077.66M. The transaction was announced on 11/13/2003 and completed on 4/30/2004.,ZAR,Stock,2004/4/30,11.500000,42.200001,No,Materials,Materials,N,Friendly,South Africa,South Africa,AVG,HAR,Common Stock,Common Stock,2002,3139.948975,363.802002,14368,7806,3077.66,4,Both,2,2001-02-01,2009-03-31,200,30,3500,100,33.675,5.96666666666667,1490399.0,3099254.3,48.0889548172927,6.39575753417796,1787194.0,17507.948975,3139.948975,Large,Full (4/4),2003
12890475,INV,2003/11/13,HAR SJ,ARI SJ,Completed,Minority Purchase,African Rainbow Minerals & Exploration Ltd sold a minority stake in Harmony Gold Mining Co Ltd to African Rainbow Minerals Ltd. The transaction was announced on 11/13/2003 and completed on 12/31/2003.,ZAR,Stock,2003/12/31,0.000000,13.600000,No,Materials,Materials,N,Friendly,South Africa,South Africa,HAR,ARI,Common Stock,Common Stock,2002,14368,7806,8786,3499,3799.41,4,Both,2,2001-02-01,2009-03-31,200,30,3500,100,33.675,5.96666666666667,1490399.0,3099254.3,48.0889548172927,6.39575753417796,1787194.0,23154.0,14368.0,Large,Full (4/4),2003
129252083,M&A,2016/7/25,EMI SJ,AWA SJ,Withdrawn,Company Takeover,"With no further information disclosed, this proposal has been withdrawn. On 07/25/2016, It was reported that Arrowhead Properties Ltd released an official statement expressing interest to acquire the entire issued share capital of Emira Property Fund Ltd. Arrowhead would acquire all of the sh...",ZAR,Stock,2016/7/25,0.000000,100.000000,No,Real Estate,Real Estate,N,Unsolicited,South Africa,South Africa,EMI,AWA,REIT,REIT,2015,13841.064,2967.88,9906.502916,1256.369389,11759.92,4,Both,3,2009-04-01,2017-09-30,560,80,6600,190,67.8333333333333,6.325,4759554.5,4450171.0,106.952171051405,6.95217105140453,13580619.0,23747.566916,13841.064,Large,Full (4/4),2016
12944510,M&A,2003/11/20,AVS SJ,BAW SJ,Completed,"Company Takeover, Additional Stake Purchase",Barloworld Ltd acquired Avis Southern Africa Ltd for ZAR 1424.74M. The transaction was announced on 11/20/2003 and completed on 3/30/2004.,ZAR,Cash and Stock,2004/3/30,34.700001,65.300003,No,Consumer Discretionary,Industrials,N,Friendly,South Africa,South Africa,AVS,BAW,Common Stock,Common Stock,2002,2805.669922,1236.723022,27097,35999,1424.75,4,Both,2,2001-02-01,2009-03-31,200,30,3500,100,33.675,5.96666666666667,1490399.0,3099254.3,48.0889548172927,6.39575753417796,1787194.0,38804.669922,2805.669922,Large,Full (4/4),2003
13021774,M&A,2003/11/28,ALN SJ,APH LN,Completed,"Company Takeover, Cross Border",Alliance Pharma PLC acquired Alliance Pharmaceuticals Ltd/South Africa for ZAR 175.72M. The transaction was announced on 11/28/2003 and completed on 2/28/2004.,ZAR,Cash and Stock,2004/2/28,0.000000,100.000000,No,Health Care,Health Care,N,Friendly,South Africa,United Kingdom,ALN,APH,Common Stock,Common Stock,2002,100.83200073242188,190.7169952392578,8.82469,6.342421,175.72,4,Both,2,2001-02-01,2009-03-31,200,30,3500,100,33.675,5.96666666666667,1490399.0,3099254.3,48.0889548172927,6.39575753417796,1787194.0,199.54168523925782,190.7169952392578,Small,Full (4/4),2003
130303982,M&A,2016/8/10,AER SJ,SCP SJ,Completed,"Company Takeover, Cross Border",Stellar Capital Partners Ltd acquired Amalgamated Electronic Corp Ltd for ZAR 285.67M. The transaction was announced on 8/10/2016 and completed on 11/1/2016.,ZAR,Cash or Stock,2016/11/1,0.000000,100.000000,No,Industrials,Financials,N,Friendly,South Africa,United Kingdom,AER,SCP,Common Stock,Common Stock,2015,187.243,112.569,2473.277,0,285.68,4,Both,3,2009-04-01,2017-09-30,560,80,6600,190,67.8333333333333,6.325,4759554.5,4450171.0,106.952171051405,6.95217105140453,13580619.0,2660.52,187.243,Intermediate,Full (4/4),2016
130317212,M&A,2016/8/11,LDO SJ,FFB SJ,Completed,"Company Takeover, Tender Offer",Fortress Real Estate Investmen acquired Lodestone REIT Ltd for ZAR 1866.59M. The transaction was announced on 8/11/2016 and completed on 12/1/2016.,ZAR,Stock,2016/12/1,0.000000,100.000000,No,Real Estate,Real Estate,N,Unsolicited,South Africa,South Africa,LDO,FFB,REIT,Common Stock,2015,1133.769,,18396.6,1071.721,1866.58,3,Assets only,3,2009-04-01,2017-09-30,560,80,6600,190,67.8333333333333,6.325,4759554.5,4450171.0,106.952171051405,6.95217105140453,13580619.0,19530.369,1133.769,Large,Partial (3/4),2016
131120301,M&A,2016/8/30,PIV SJ,RDF SJ,Completed,Company Takeover,"On 08/30/2016, Business Day reported that Redefine Properties Ltd is expected to make a takeover bid for The Pivotal Fund Ltd via a share swap. On 06/17/2016, the Pivotal Fund Ltd received a non-binding expression of interest in the company.",ZAR,Stock,2017/1/10,0.000000,100.000000,No,N.A.,Real Estate,N,Friendly,South Africa,South Africa,PIV,RDF,Closed-End Fund,REIT,2015,#N/A Field Not Applicable,#N/A Field Not Applicable,70488.72,6777.485,5310.20,4,Neither,3,2009-04-01,2017-09-30,560,80,6600,190,67.8333333333333,6.325,4759554.5,4450171.0,106.952171051405,6.95217105140453,13580619.0,,,Small,Partial (2/4),2016
13159112,INV,2003/12/12,GNK SJ,SAABB SS,Completed,"Cross Border, Minority Purchase",Saab AB acquired a minority stake in Grintek Ltd. The transaction was announced on 12/12/2003 and completed on 1/15/2004.,ZAR,Cash,2004/1/15,0.000000,21.200001,No,Industrials,Industrials,N,Friendly,South Africa,Sweden,GNK,SAABB,Common Stock,Common Stock,2002,1239.3809814453125,1177.301025390625,28109,16538,99.86,4,Both,2,2001-02-01,2009-03-31,200,30,3500,100,33.675,5.96666666666667,1490399.0,3099254.3,48.0889548172927,6.39575753417796,1787194.0,29348.380981445312,1239.3809814453125,Large,Full (4/4),2003
133043574,INV,2016/10/5,BLU SJ,LSAK US,Terminated,"Private Placement, Minority Purchase",Lesaka Technologies Inc announced the acquisition of a minority stake in Blu Label Unlimited Group Ltd. The transaction was announced on 10/5/2016 and terminated on 6/1/2017.,ZAR,Cash and Stock,2017/6/1,0.000000,15.000000,No,Communications,Financials,N,Friendly,South Africa,South Africa,BLU,LSAK,Common Stock,Common Stock,2015,7026.82,22044.222,1316.956,625.979,2000.01,4,Both,3,2009-04-01,2017-09-30,560,80,6600,190,67.8333333333333,6.325,4759554.5,4450171.0,106.952171051405,6.95217105140453,13580619.0,23361.178,22044.222,Large,Full (4/4),2016
133047846,INV,2015/12/10,213619Z SJ,BLU SJ,Completed,"Recapitalization, Minority Purchase",Blu Label Unlimited Group Ltd acquired a minority stake in Cell C Ltd. The transaction was announced on 12/10/2015 and completed on 8/7/2017.,ZAR,Cash,2017/8/7,0.000000,45.000000,No,Communications,Communications,N,Friendly,South Africa,South Africa,213619Z,BLU,Private Comp,Common Stock,2014,15475.813,11634.148,6502.887,19401.666,5500.02,4,Both,3,2009-04-01,2017-09-30,560,80,6600,190,63.825,4.58333333333333,4420792.5,4420792.5,100.0,5.54552837012652,11727560.0,34877.479,15475.813,Large,Full (4/4),2015
133375000,M&A,2016/10/12,DCT SJ,AVV SJ,Completed,"Company Takeover, Additional Stake Purchase",Alviva Holdings Ltd acquired Datacentrix Holdings Ltd for ZAR 571.07M. The transaction was announced on 10/12/2016 and completed on 2/14/2017.,ZAR,Cash,2017/2/14,57.099998,42.900002,No,Technology,Consumer Discretionary,N,Friendly,South Africa,South Africa,DCT,AVV,Common Stock,Common Stock,2015,980.918,2249.661,3566.858,7987.636,571.07,4,Both,3,2009-04-01,2017-09-30,560,80,6600,190,67.8333333333333,6.325,4759554.5,4450171.0,106.952171051405,6.95217105140453,13580619.0,10237.297,2249.661,Large,Full (4/4),2016
134277588,INV,2016/10/31,SUR SJ,GPL SJ,Pending,"Minority Purchase, Additional Stake Purchase",Grand Parade Investments Ltd announced the acquisition of a minority stake in Spur Corp Ltd. The transaction was announced on 10/31/2016 and is currently pending.,ZAR,Cash,,10.000000,18.000000,No,Consumer Discretionary,Financials,N,Friendly,South Africa,South Africa,SUR,GPL,Common Stock,Common Stock,2015,1106.284,612.402,3323.103,502.012,781.06,4,Both,3,2009-04-01,2017-09-30,560,80,6600,190,67.8333333333333,6.325,4759554.5,4450171.0,106.952171051405,6.95217105140453,13580619.0,4429.387000000001,1106.284,Intermediate,Full (4/4),2016
134714328,INV,2016/11/4,REB SJ,AWA SJ,Completed,Minority Purchase,Arrowhead Properties Ltd/Old acquired a minority stake in Rebosis Property Fund Ltd. The transaction was completed on 11/4/2016. Financial terms of the transaction are undisclosed.,ZAR,Undisclosed,2016/11/4,0.000000,20.200001,No,Real Estate,Real Estate,N,Friendly,South Africa,South Africa,REB,AWA,REIT,REIT,2015,15242.551,1051.529,9906.502916,1256.369389,,4,Both,3,2009-04-01,2017-09-30,560,80,6600,190,67.8333333333333,6.325,4759554.5,4450171.0,106.952171051405,6.95217105140453,13580619.0,25149.053915999997,15242.551,Large,Full (4/4),2016
13477471,M&A,2004/1/20,MAF SJ,OML LN,Completed,"Company Takeover, Cross Border, Additional Stake Purchase",Om Residual UK Ltd acquired Old Mutual Insure Ltd for ZAR 1570.67M. The transaction was announced on 1/20/2004 and completed on 4/30/2004.,ZAR,Cash,2004/4/30,50.500000,37.599998,No,Financials,Financials,N,Hostile,South Africa,United Kingdom,MAF,OML,Common Stock,Common Stock,2003,7203,6078,57715,9552,1570.67,4,Both,2,2001-02-01,2009-03-31,200,30,3500,100,34.15,1.39166666666667,1652434.1,3240411.7,50.994572695809,6.04217307187445,2566352.0,64918.0,7203.0,Large,Full (4/4),2004
135803352,M&A,2017/2/2,KEH SJ,SLG SJ,Completed,Company Takeover,"On 02/02/2017, the respective boards of directors of Wescoal Holdings Ltd and Keaton Energy Holdings Corp announced that Wescoal Holdings Ltd has made an offer to Keaton Energy Holdings Corp to acquire 100% of the issued ordinary share capital of Keaton Energy in a combination of stock and ca...",ZAR,Cash and Stock,2017/7/4,0.000000,100.000000,No,Materials,Materials,N,Friendly,South Africa,South Africa,KEH,SLG,Common Stock,Common Stock,2016,1494.811387,1032.079534,1019.969,1589.87,845.59,4,Both,3,2009-04-01,2017-09-30,560,80,6600,190,71.4416666666667,5.28333333333333,5078189.9,4501701.6,112.806008732343,5.4733229100365,15467873.0,3084.6813869999996,1494.811387,Intermediate,Full (4/4),2017
136967688,INV,2016/12/15,DGH SJ,184023Z SJ,Completed,"Cross Border, Private Equity, Minority Purchase",Anheuser-Busch InBev SA/NV sold a minority stake in Distell Group Holdings Ltd to Public Investment Corp Ltd. The transaction was announced on 12/15/2016 and completed on 4/12/2017. Financial terms of the transaction are undisclosed.,EUR,Cash,2017/4/12,0.970000,26.400000,No,Consumer Staples,Financials,N,Friendly,South Africa,South Africa,DGH,184023Z,Common Stock,Private Comp,2015,17807.768,19588.97,1640.94,955.232,,4,Both,3,2009-04-01,2017-09-30,560,80,6600,190,67.8333333333333,6.325,4759554.5,4450171.0,106.952171051405,6.95217105140453,13580619.0,21229.91,19588.97,Large,Full (4/4),2016
136987404,M&A,2016/12/15,APK SJ,RPC LN,Completed,"Company Takeover, Cross Border",RPC Group Ltd acquired Astrapak Ltd for ZAR 1164.61M. The transaction was announced on 12/15/2016 and completed on 6/20/2017.,ZAR,Cash,2017/6/20,0.000000,100.000000,No,Materials,Materials,N,Friendly,South Africa,United Kingdom,APK,RPC,Unit,Common Stock,2015,2094.539,1388.606,1867,1222.4,1164.61,4,Both,3,2009-04-01,2017-09-30,560,80,6600,190,67.8333333333333,6.325,4759554.5,4450171.0,106.952171051405,6.95217105140453,13580619.0,3961.539,2094.539,Intermediate,Full (4/4),2016
13787794,M&A,2004/2/12,MNS SJ,NPN SJ,Completed,"Company Takeover, Tender Offer",Naspers Ltd acquired SuperSport International Holdings Pty Ltd for ZAR 2531.18M. The transaction was announced on 2/12/2004 and completed on 4/15/2004.,ZAR,Cash or Stock,2004/4/15,0.000000,100.000000,No,Communications,Communications,N,Friendly,South Africa,South Africa,MNS,NPN,Unit,Common Stock,2003,635.265991,960.877014,1693.869851076068,1268.2725422929402,2531.18,4,Both,2,2001-02-01,2009-03-31,200,30,3500,100,34.15,1.39166666666667,1652434.1,3240411.7,50.994572695809,6.04217307187445,2566352.0,2654.746865076068,960.877014,Intermediate,Full (4/4),2004
