Action ID,Deal Type,Announce Date,Deal Status,Deal Attributes,Deal Description,Currency of Deal,Payment Type,Completion/Termination Date,Announced Premium,Percent Owned,Percent Sought,Has Contingency Payment,Target Industry Sector,Acquirer Industry Sector,Adviser Fees Disclosed,Acquirer Legal Adviser,Acquirer Financial Adviser,Nature of Bid,Target Country/Region,Acquirer Country/Region,Target Total Assets Source,Acquirer Total Assets Source,Target Revenue Source,Acquirer Revenue Source,Target Total Assets,Target Revenue,Acquirer Total Assets,Acquirer Revenue,Regime No.,Regime Start,Regime End,Intermediate Combined (R'm),Intermediate Target (R'm),Large Combined (R'm),Large Target (R'm),CPI Index (Dec 2024=100),CPI YoY %,Nominal GDP (R million),"Real GDP (R million, 2015 prices)","GDP Deflator (Index, 2015=100)",GDP Deflator YoY %,Market Capitalisation (R million),Classification,Year,Data Completeness,"Combined Limb Value (best of 4 routes, R'm)","Target Limb Value (max of assets/turnover, R'm)",Ownership Type,Attr: Company Takeover,Attr: Additional Stake Purchase,Attr: Cross Border,Attr: Minority Purchase,Attr: Tender Offer,Attr: Majority Purchase,Attr: Private Equity,Attr: Mandatory Offer,Attr: Private Placement,Attr: Squeeze Out,Attr: PE Buyout,Attr: Competing Bid,Attr: PE Seller,Attr: Option Agreement,Attr: Going Private,Attr: PE Exit,Attr: Government Privatization,Attr: Reverse Merger,Attr: Recapitalization,Attr: Asset Sale,Attr: Bankruptcy/Liquidation,Attr: Private Equity Related,Attr: Any Stake-Change Type Tagged,Attr: Formal Offer Process (Tender/Mandatory/Squeeze Out)
32922171,M&A,2008/8/7,Completed,Company Takeover,Blue Financial Services Ltd acquired Credit U Holdings Ltd for ZAR 317.00M. The transaction was announced on 8/7/2008 and completed on 12/17/2008.,ZAR,Stock,2008/12/17,33.09,0.000000,100.000000,No,Financials,Financials,N,,Psg Absolute,Friendly,South Africa,South Africa,Point-in-time,MA-screen (current/latest),Point-in-time,Point-in-time,182.5229949951172,204.5590057373047,1426.64,202.5201,2,2001-02-01,2009-03-31,200,30,3500,100,44.1333333333334,11.525,2611630.8,3916816.2,66.6773896615317,7.85033075191064,4541938.0,Intermediate,2008,Full (4/4),1631.1990057373048,204.5590057373047,Public,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
33045249,INV,2008/8/19,Completed,"Cross Border, Minority Purchase",Om Residual UK Ltd acquired a minority stake in Real People Finance Ltd. The transaction was completed on 08/19/2008. Financial terms of the transaction are undisclosed.,ZAR,Undisclosed,2008/8/19,,0.000000,25.000000,No,Financials,Financials,N,,,Friendly,South Africa,United Kingdom,Missing,Point-in-time,MA-screen (current/latest),Point-in-time,,177.185,142740.0,15618.0,2,2001-02-01,2009-03-31,200,30,3500,100,44.1333333333334,11.525,2611630.8,3916816.2,66.6773896615317,7.85033075191064,4541938.0,Large,2008,Partial (3/4),142917.185,177.185,Public,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
33271163,M&A,2008/9/4,Completed,"Company Takeover, Additional Stake Purchase",Liberty Holdings Ltd acquired Liberty Group Ltd for ZAR 29492.37M. The transaction was announced on 9/4/2008 and completed on 12/1/2008.,ZAR,Stock,2008/12/1,193.30,51.200001,48.799999,No,Financials,Financials,N,Werksmans,,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,221255.0,50403.0,220647.0,29357.0,2,2001-02-01,2009-03-31,200,30,3500,100,44.1333333333334,11.525,2611630.8,3916816.2,66.6773896615317,7.85033075191064,4541938.0,Large,2008,Full (4/4),441902.0,221255.0,Public,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
33272375,INV,2008/9/4,Terminated,"Additional Stake Purchase, Tender Offer",Bidvest Group Ltd/The announced the acquisition of Nampak Ltd for ZAR 2356.01M. The transaction was announced on 9/4/2008 and terminated on 10/8/2008.,ZAR,Stock,2008/10/8,-1.59,5.000000,25.000000,No,Materials,Consumer Staples,N,Dla Piper Llp,,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,13032.6,17014.4,32847.93,95655.509,2,2001-02-01,2009-03-31,200,30,3500,100,44.1333333333334,11.525,2611630.8,3916816.2,66.6773896615317,7.85033075191064,4541938.0,Large,2008,Full (4/4),112669.90900000001,17014.4,Public,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
33515744,INV,2008/7/31,Completed,Minority Purchase,Public Investment Corp Ltd acquired a minority stake in AfriSam South Africa Pty Ltd. The transaction was announced on 7/31/2008 and completed on 8/31/2008.,ZAR,Cash,2008/8/31,,0.000000,0.000000,No,Materials,Financials,N,,,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,17020.060546875,6243.47509765625,128.304,111.956,2,2001-02-01,2009-03-31,200,30,3500,100,44.1333333333334,11.525,2611630.8,3916816.2,66.6773896615317,7.85033075191064,4541938.0,Large,2008,Full (4/4),17148.364546875,17020.060546875,Private,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
33630602,INV,2008/8/20,Completed,Minority Purchase,WDB Investment Holdings sold a minority stake in Paracon Holdings Ltd to Paracon Holdings Ltd. The transaction was announced on 8/20/2008 and completed on 9/30/2008.,ZAR,Cash,2008/9/30,,0.000000,9.730000,No,Technology,Technology,N,Werksmans,,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,309.10699462890625,792.2650146484375,309.10699462890625,792.2650146484375,2,2001-02-01,2009-03-31,200,30,3500,100,44.1333333333334,11.525,2611630.8,3916816.2,66.6773896615317,7.85033075191064,4541938.0,Intermediate,2008,Full (4/4),1584.530029296875,792.2650146484375,Public,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
33759125,M&A,2008/10/2,Terminated,Company Takeover,Impala Platinum Holdings Ltd announced the acquisition of Mvelaphanda Resources Ltd for ZAR 89.00M. The transaction was announced on 10/2/2008 and terminated on 1/14/2009.,ZAR,Cash and Stock,2009/1/14,,0.000000,100.000000,No,Materials,Materials,N,,Goldman Sachs/Morgan Stanley,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,8280.919,0.0,49958.2,31481.5,2,2001-02-01,2009-03-31,200,30,3500,100,44.1333333333334,11.525,2611630.8,3916816.2,66.6773896615317,7.85033075191064,4541938.0,Large,2008,Full (4/4),58239.119,8280.919,Public,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
33795939,M&A,2008/10/9,Completed,"Cross Border, Majority Purchase, Additional Stake Purchase",Telkom SA SOC Ltd sold Vodacom Group Ltd to Vodafone Group PLC for ZAR 22500.00M. The transaction was announced on 10/9/2008 and completed on 4/20/2009.,ZAR,Cash,2009/4/20,,50.000000,15.000000,No,Communications,Communications,N,Linklaters/Paul Hastings,UBS,Friendly,South Africa,United Kingdom,Point-in-time,Point-in-time,Point-in-time,Point-in-time,28470.2,41146.4,161400.0708,45894.26303999999,2,2001-02-01,2009-03-31,200,30,3500,100,44.1333333333334,11.525,2611630.8,3916816.2,66.6773896615317,7.85033075191064,4541938.0,Large,2008,Full (4/4),202546.47079999998,41146.4,Public,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
34053878,INV,2008/10/30,Completed,"Private Equity, Additional Stake Purchase",Brait PLC acquired Buildmax Ltd for ZAR 132.00M. The transaction was announced on 10/30/2008 and completed on 12/31/2008.,ZAR,Cash,2008/12/31,6.23,12.950000,11.650000,No,Materials,Financials,N,Read Hope Philli,,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,66.81999969482422,114.85700225830078,2322.2,746.7,2,2001-02-01,2009-03-31,200,30,3500,100,44.1333333333334,11.525,2611630.8,3916816.2,66.6773896615317,7.85033075191064,4541938.0,Intermediate,2008,Full (4/4),2437.0570022583006,114.85700225830078,Public,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
34153411,M&A,2008/11/5,Completed,Company Takeover,Capital Property Fund Ltd acquired Monyetla Property Fund Ltd for ZAR 919.90M. The transaction was announced on 11/5/2008 and completed on 1/19/2009.,ZAR,Stock,2009/1/19,-11.24,0.000000,100.000000,No,Real Estate,Real Estate,N,,Java Capital,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,1081.987060546875,81.19100189208984,3256.86,336.794,2,2001-02-01,2009-03-31,200,30,3500,100,44.1333333333334,11.525,2611630.8,3916816.2,66.6773896615317,7.85033075191064,4541938.0,Large,2008,Full (4/4),4338.847060546876,1081.987060546875,Public,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
34260687,INV,2008/11/12,Completed,Minority Purchase,A consortium led by Private Investor sold a minority stake in Ambit Properties Ltd to ApexHi Properties Ltd. The transaction was completed on 11/12/2008.,ZAR,Cash,2008/11/12,,0.000000,13.507000,No,Real Estate,Real Estate,N,,,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,1386.4759521484375,142.7169952392578,9748.12890625,1210.072021484375,2,2001-02-01,2009-03-31,200,30,3500,100,44.1333333333334,11.525,2611630.8,3916816.2,66.6773896615317,7.85033075191064,4541938.0,Large,2008,Full (4/4),11134.604858398438,1386.4759521484375,Public,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
34365179,M&A,2008/11/20,Completed,"Company Takeover, Cross Border",Gold One International Ltd acquired One Africa Ltd. The transaction was announced on 11/20/2008 and completed on 5/25/2009. Financial terms of the transaction are undisclosed.,ZAR,Stock,2009/5/25,-96.50,0.000000,100.000000,No,Materials,Materials,N,Blake Dawson,,Friendly,South Africa,Australia,Point-in-time,Point-in-time,Point-in-time,Point-in-time,938.156,0.0,3.758449,3.67953,2,2001-02-01,2009-03-31,200,30,3500,100,44.1333333333334,11.525,2611630.8,3916816.2,66.6773896615317,7.85033075191064,4541938.0,Intermediate,2008,Full (4/4),941.914449,938.156,Public,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
34848999,M&A,2008/7/30,Completed,"Company Takeover, Cross Border, Additional Stake Purchase, Tender Offer",Agape Global Investments Ltd acquired Goliath Gold Mining Ltd. The transaction was completed on 7/30/2008. Financial terms of the transaction are undisclosed.,ZAR,Undisclosed,2008/7/30,,57.099998,42.900002,No,Materials,Financials,N,,,Friendly,South Africa,NORTHERN MARIANA ISLANDS,Point-in-time,Point-in-time,Point-in-time,Point-in-time,55.34600067138672,135.75999450683594,16.479127883911133,2.631629943847656,2,2001-02-01,2009-03-31,200,30,3500,100,44.1333333333334,11.525,2611630.8,3916816.2,66.6773896615317,7.85033075191064,4541938.0,Small,2008,Full (4/4),152.23912239074707,135.75999450683594,Public,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
35394308,M&A,2007/4/23,Terminated,"Company Takeover, Cross Border",Randgold & Exploration Co Ltd announced the acquisition of JCI Ltd for ZAR 21.38M. The transaction was announced on 4/23/2007 and terminated on 4/23/2007.,ZAR,Stock,2007/4/23,,0.000000,100.000000,No,Materials,Materials,N,,,Friendly,South Africa,South Africa,MA-screen (current/latest),MA-screen (current/latest),MA-screen (current/latest),Missing,2507.77,227.79,50.495,,2,2001-02-01,2009-03-31,200,30,3500,100,39.5583333333333,7.075,2346649.9,3795694.0,61.8240010917635,8.24576680654225,5696829.0,Intermediate,2007,Partial (3/4),2558.265,2507.77,Public,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35845511,M&A,2009/1/15,Completed,Company Takeover,Redefine Properties Ltd acquired Madison Property Fund Managers Holdings Pty Ltd for ZAR 1152.89M. The transaction was announced on 1/15/2009 and completed on 8/18/2009.,ZAR,Stock,2009/8/18,-12.85,0.000000,100.000000,No,Financials,Real Estate,N,,,Friendly,South Africa,South Africa,Point-in-time,MA-screen (current/latest),Point-in-time,MA-screen (current/latest),451.155,195.893,106323.0,11007.4,2,2001-02-01,2009-03-31,200,30,3500,100,47.0166666666667,7.14166666666667,2794228.4,3856572.1,72.4536797846979,8.66304177846167,5929063.0,Large,2009,Full (4/4),106774.155,451.155,Public,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35845535,M&A,2009/1/15,Completed,Company Takeover,Redefine Properties Ltd acquired ApexHi Properties Ltd for ZAR 8660.06M. The transaction was announced on 1/15/2009 and completed on 8/18/2009.,ZAR,Stock,2009/8/18,,0.000000,100.000000,No,Real Estate,Real Estate,N,,JP Morgan,Friendly,South Africa,South Africa,Point-in-time,MA-screen (current/latest),Point-in-time,MA-screen (current/latest),10197.6650390625,1321.1419677734375,106323.0,11007.4,2,2001-02-01,2009-03-31,200,30,3500,100,47.0166666666667,7.14166666666667,2794228.4,3856572.1,72.4536797846979,8.66304177846167,5929063.0,Large,2009,Full (4/4),116520.6650390625,10197.6650390625,Public,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35918927,M&A,2009/2/20,Completed,Company Takeover,ApexHi Properties Ltd acquired Ambit Properties Ltd for ZAR 2383.67M. The transaction was announced on 2/20/2009 and completed on 7/14/2009.,ZAR,Cash or Stock,2009/7/14,8.98,0.000000,100.000000,No,Real Estate,Real Estate,N,,Deloitte Touche,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,2757.6279296875,297.9010009765625,10197.6650390625,1321.1419677734375,2,2001-02-01,2009-03-31,200,30,3500,100,47.0166666666667,7.14166666666667,2794228.4,3856572.1,72.4536797846979,8.66304177846167,5929063.0,Large,2009,Full (4/4),12955.29296875,2757.6279296875,Public,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36236416,BUY,2008/12/15,Pending,,,ZAR,,,46.84,0.000000,0.000000,,Technology,Technology,N,,,,South Africa,,Point-in-time,Point-in-time,Point-in-time,Point-in-time,152.46299743652344,694.0,152.46299743652344,694.0,2,2001-02-01,2009-03-31,200,30,3500,100,44.1333333333334,11.525,2611630.8,3916816.2,66.6773896615317,7.85033075191064,4541938.0,Intermediate,2008,Full (4/4),1388.0,694.0,Public,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36718562,M&A,2009/4/9,Terminated,Company Takeover,Adcock Ingram Holdings Ltd announced the acquisition of Cipla Medpro South Africa Ltd for ZAR 2420.75M. The transaction was announced on 4/9/2009 and terminated on 6/2/2009.,ZAR,Cash,2009/6/2,33.88,0.000000,100.000000,No,Health Care,Health Care,N,Read Hope Philli,Deutsche Bank,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,2155.295,994.892,2712.879,1758.808,3,2009-04-01,2017-09-30,560,80,6600,190,47.0166666666667,7.14166666666667,2794228.4,3856572.1,72.4536797846979,8.66304177846167,5929063.0,Intermediate,2009,Full (4/4),4868.174,2155.295,Public,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
37594888,BUY,2009/5/28,Pending,,,ZAR,,,8.57,0.000000,0.000000,,Industrials,Industrials,N,,Java Capital,,South Africa,,Point-in-time,Point-in-time,Point-in-time,Point-in-time,209.400629,440.446378,209.400629,440.446378,3,2009-04-01,2017-09-30,560,80,6600,190,47.0166666666667,7.14166666666667,2794228.4,3856572.1,72.4536797846979,8.66304177846167,5929063.0,Intermediate,2009,Full (4/4),880.892756,440.446378,Public,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
39211729,M&A,2009/8/14,Completed,"Company Takeover, Additional Stake Purchase",Imperial Logistics Ltd sold IBL Asset Finance & Services Pty Ltd to Nedbank Group Ltd for ZAR 1780.00M. The transaction was announced on 8/14/2009 and completed on 3/12/2010.,ZAR,Cash and Stock,2010/3/12,,50.099998,49.900002,No,Financials,Financials,N,,,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,48768.09375,6519.34814453125,567023.0,68715.0,3,2009-04-01,2017-09-30,560,80,6600,190,47.0166666666667,7.14166666666667,2794228.4,3856572.1,72.4536797846979,8.66304177846167,5929063.0,Large,2009,Full (4/4),615791.09375,48768.09375,Public,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
39325814,M&A,2009/8/20,Completed,"Cross Border, Majority Purchase, Additional Stake Purchase",Tiso Blackstar Group SE acquired Litha Healthcare Group Ltd for ZAR 59.90M. The transaction was announced on 8/20/2009 and completed on 5/17/2010.,ZAR,Cash,2010/5/17,30.47,13.650000,37.349998,No,Health Care,Financials,N,,,Friendly,South Africa,United Kingdom,Point-in-time,MA-screen (current/latest),Point-in-time,MA-screen (current/latest),178.128,227.153,3837.64,2209.25,3,2009-04-01,2017-09-30,560,80,6600,190,47.0166666666667,7.14166666666667,2794228.4,3856572.1,72.4536797846979,8.66304177846167,5929063.0,Intermediate,2009,Full (4/4),4064.7929999999997,227.153,Public,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
40052443,INV,2009/8/11,Completed,Additional Stake Purchase,Zeder Investments Ltd acquired KAL Group Ltd for USD 2.50M. The transaction was announced on 8/11/2009 and completed on 8/31/2009.,USD,Cash,2009/8/31,,34.900002,1.300000,No,Consumer Staples,Consumer Staples,N,Werksmans,,Friendly,South Africa,South Africa,MA-screen (current/latest),Point-in-time,MA-screen (current/latest),Point-in-time,8229.85,20305.2,1604.525,168.882,3,2009-04-01,2017-09-30,560,80,6600,190,47.0166666666667,7.14166666666667,2794228.4,3856572.1,72.4536797846979,8.66304177846167,5929063.0,Large,2009,Full (4/4),21909.725000000002,20305.2,Public,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
40131082,M&A,2009/9/30,Completed,"Private Placement, Company Takeover",Basil Read Holdings Ltd acquired TWP Holdings Ltd for ZAR 718.97M. The transaction was announced on 9/30/2009 and completed on 12/21/2009.,ZAR,Cash and Stock,2009/12/21,-28.36,0.000000,100.000000,No,Materials,Industrials,N,Ramsaywebber,,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,454.8413391113281,705.00634765625,2476.719,3474.831,3,2009-04-01,2017-09-30,560,80,6600,190,47.0166666666667,7.14166666666667,2794228.4,3856572.1,72.4536797846979,8.66304177846167,5929063.0,Intermediate,2009,Full (4/4),4179.83734765625,705.00634765625,Public,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
